matricule,nom,prenom,genre,classe,niveau,flux
"EL1349","OUATTARA","Ibrahim","M","4e-1","4e","Matin"
"EL1350","TRAORÉ","Thierry","M","4e-1","4e","Matin"
"EL1351","BROU","Olivier","M","4e-1","4e","Matin"
"EL1352","COULIBALY","Arnaud","M","4e-1","4e","Matin"
"EL1353","OUATTARA","Mariam","F","4e-1","4e","Matin"
"EL1354","DIABATÉ","Franck","M","4e-1","4e","Matin"
"EL1355","KOUAMÉ","Fatou","F","4e-1","4e","Matin"
"EL1356","TANOH","Fatou","F","4e-1","4e","Matin"
"EL1357","DOUMBIA","Fatou","F","4e-1","4e","Matin"
"EL1358","DIALLO","Daniel","M","4e-1","4e","Matin"
"EL1359","GUÉI","Cédric","M","4e-1","4e","Matin"
"EL1360","DIALLO","Fatou","F","4e-1","4e","Matin"
"EL1361","DOUMBIA","Sylvie","F","4e-1","4e","Matin"
"EL1362","KOFFI","Fatou","F","4e-1","4e","Matin"
"EL1363","TANOH","Awa","F","4e-1","4e","Matin"
"EL1364","DOUMBIA","Carine","F","4e-1","4e","Matin"
"EL1365","ASSI","Thierry","M","4e-1","4e","Matin"
"EL1366","KOUASSI","Nadège","F","4e-1","4e","Matin"
"EL1367","YAO","Aya","F","4e-1","4e","Matin"
"EL1368","N'GUESSAN","Hervé","M","4e-1","4e","Matin"
"EL1369","TOURÉ","Jean","M","4e-1","4e","Matin"
"EL1370","TOURÉ","Arnaud","M","4e-1","4e","Matin"
"EL1371","DOUMBIA","Nadège","F","4e-1","4e","Matin"
"EL1372","TRAORÉ","Léa","F","4e-1","4e","Matin"
"EL1373","COULIBALY","Thierry","M","4e-1","4e","Matin"
"EL1374","ABLÉ","Estelle","F","4e-1","4e","Matin"
"EL1375","GUÉI","Yannick","M","4e-1","4e","Matin"
"EL1376","ASSI","Sandrine","F","4e-1","4e","Matin"
"EL1377","TANOH","Daniel","M","4e-2","4e","Matin"
"EL1378","KOFFI","Paul","M","4e-2","4e","Matin"
"EL1379","KONÉ","Roland","M","4e-2","4e","Matin"
"EL1380","KONÉ","Marc","M","4e-2","4e","Matin"
"EL1381","DJÉ","Aïcha","F","4e-2","4e","Matin"
"EL1382","DIABATÉ","Serge","M","4e-2","4e","Matin"
"EL1383","ASSI","Hervé","M","4e-2","4e","Matin"
"EL1384","CISSÉ","Hélène","F","4e-2","4e","Matin"
"EL1385","TANOH","Aïcha","F","4e-2","4e","Matin"
"EL1386","BAMBA","Christelle","F","4e-2","4e","Matin"
"EL1387","CISSÉ","Aya","F","4e-2","4e","Matin"
"EL1388","DIABATÉ","Daniel","M","4e-2","4e","Matin"
"EL1389","KOUASSI","Nadège","F","4e-2","4e","Matin"
"EL1390","TOURÉ","Prisca","F","4e-2","4e","Matin"
"EL1391","BAKAYOKO","Estelle","F","4e-2","4e","Matin"
"EL1392","ABLÉ","Yao","M","4e-2","4e","Matin"
"EL1393","CISSÉ","Jean","M","4e-2","4e","Matin"
"EL1394","KOUAMÉ","Rachelle","F","4e-2","4e","Matin"
"EL1395","KONÉ","Aya","F","4e-2","4e","Matin"
"EL1396","ABLÉ","Jean","M","4e-2","4e","Matin"
"EL1397","ADJÉ","Hervé","M","4e-2","4e","Matin"
"EL1398","N'GUESSAN","Sylvie","F","4e-2","4e","Matin"
"EL1399","SANGARÉ","Awa","F","4e-2","4e","Matin"
"EL1400","DOUMBIA","Mariam","F","4e-2","4e","Matin"
"EL1401","DJÉ","Awa","F","4e-2","4e","Matin"
"EL1402","ADJÉ","Sylvie","F","4e-2","4e","Matin"
"EL1403","TRAORÉ","Yannick","M","4e-2","4e","Matin"
"EL1404","KASSI","Estelle","F","4e-2","4e","Matin"
"EL1405","COULIBALY","Serge","M","4e-2","4e","Matin"
"EL1406","N'GUESSAN","Ibrahim","M","4e-2","4e","Matin"
"EL1407","KONÉ","Carine","F","4e-2","4e","Matin"
"EL1408","DIALLO","Nadège","F","4e-2","4e","Matin"
"EL1409","BAMBA","Yao","M","4e-2","4e","Matin"
"EL1410","ADJÉ","Yannick","M","4e-2","4e","Matin"
"EL1411","DOUMBIA","Awa","F","4e-2","4e","Matin"
"EL1412","KOUASSI","Moussa","M","4e-2","4e","Matin"
"EL1413","N'GUESSAN","Adama","M","4e-2","4e","Matin"
"EL1414","KOFFI","Sandrine","F","4e-2","4e","Matin"
"EL1415","SANGARÉ","Marie","F","4e-2","4e","Matin"
"EL1416","KONÉ","Estelle","F","4e-2","4e","Matin"
"EL1417","AKA","Daniel","M","4e-2","4e","Matin"
"EL1418","ZADI","Grace","F","4e-2","4e","Matin"
"EL1419","BAKAYOKO","Christelle","F","4e-2","4e","Matin"
"EL1420","DIALLO","Marie","F","4e-2","4e","Matin"
"EL1421","COULIBALY","Arnaud","M","4e-2","4e","Matin"
"EL1422","N'GUESSAN","Carine","F","4e-2","4e","Matin"
"EL1423","KONÉ","Franck","M","4e-2","4e","Matin"
"EL1424","KONÉ","Hervé","M","4e-2","4e","Matin"
"EL1425","OUATTARA","Olivier","M","4e-2","4e","Matin"
"EL1426","KOUAMÉ","Moussa","M","4e-2","4e","Matin"
"EL1427","GNAGNE","Sylvie","F","4e-2","4e","Matin"
"EL1428","BAKAYOKO","Hélène","F","4e-2","4e","Matin"
"EL1429","DOUMBIA","Nadège","F","4e-2","4e","Matin"
"EL1430","BAKAYOKO","Aya","F","4e-2","4e","Matin"
"EL1431","KOUASSI","Hervé","M","4e-2","4e","Matin"
"EL1432","N'GUESSAN","Thierry","M","4e-2","4e","Matin"
"EL1433","YAO","Sandrine","F","4e-3","4e","Matin"
"EL1434","KOFFI","Mariam","F","4e-3","4e","Matin"
"EL1435","TOURÉ","Marc","M","4e-3","4e","Matin"
"EL1436","TOURÉ","Yannick","M","4e-3","4e","Matin"
"EL1437","KONÉ","Rachelle","F","4e-3","4e","Matin"
"EL1438","ADJÉ","Prisca","F","4e-3","4e","Matin"
"EL1439","DJÉ","Aya","F","4e-3","4e","Matin"
"EL1440","KONÉ","Ibrahim","M","4e-3","4e","Matin"
"EL1441","BAMBA","Arnaud","M","4e-3","4e","Matin"
"EL1442","BAMBA","Affoué","F","4e-3","4e","Matin"
"EL1443","BROU","Guy","M","4e-3","4e","Matin"
"EL1444","ASSI","Koffi","M","4e-3","4e","Matin"
"EL1445","TANOH","Roland","M","4e-3","4e","Matin"
"EL1446","SANGARÉ","Moussa","M","4e-3","4e","Matin"
"EL1447","ABLÉ","Grace","F","4e-3","4e","Matin"
"EL1448","YAO","Mireille","F","4e-3","4e","Matin"
"EL1449","TOURÉ","Estelle","F","4e-3","4e","Matin"
"EL1450","CISSÉ","Léa","F","4e-3","4e","Matin"
"EL1451","GNAGNE","Prisca","F","4e-3","4e","Matin"
"EL1452","ADJÉ","Grace","F","4e-3","4e","Matin"
"EL1453","KONÉ","Mireille","F","4e-3","4e","Matin"
"EL1454","BAKAYOKO","Moussa","M","4e-3","4e","Matin"
"EL1455","KASSI","Prisca","F","4e-3","4e","Matin"
"EL1456","TANOH","Aya","F","4e-3","4e","Matin"
"EL1457","DJÉ","Estelle","F","4e-3","4e","Matin"
"EL1458","TOURÉ","Carine","F","4e-3","4e","Matin"
"EL1459","TOURÉ","Awa","F","4e-3","4e","Matin"
"EL1460","GUÉI","Olivier","M","4e-3","4e","Matin"
"EL1461","AKA","Guy","M","4e-3","4e","Matin"
"EL1462","DOUMBIA","Koffi","M","4e-3","4e","Matin"
"EL1463","GUÉI","Roland","M","4e-3","4e","Matin"
"EL1464","TANOH","Estelle","F","4e-3","4e","Matin"
"EL1465","COULIBALY","Aïcha","F","4e-3","4e","Matin"
"EL1466","BAMBA","Léa","F","4e-3","4e","Matin"
"EL1467","COULIBALY","Yao","M","4e-3","4e","Matin"
"EL1468","COULIBALY","Joëlle","F","4e-3","4e","Matin"
"EL1469","TANOH","Joëlle","F","4e-3","4e","Matin"
"EL1470","TRAORÉ","Guy","M","4e-3","4e","Matin"
"EL1471","KONÉ","Estelle","F","4e-3","4e","Matin"
"EL1472","SANGARÉ","Hervé","M","4e-3","4e","Matin"
"EL1473","KOFFI","Léa","F","4e-3","4e","Matin"
"EL1474","FOFANA","Marc","M","4e-3","4e","Matin"
"EL1475","SANGARÉ","Roland","M","4e-3","4e","Matin"
"EL1476","DIABATÉ","Mireille","F","4e-3","4e","Matin"
"EL1477","DIABATÉ","Christelle","F","4e-3","4e","Matin"
"EL1478","CISSÉ","Adama","M","4e-3","4e","Matin"
"EL1479","FOFANA","Yao","M","4e-3","4e","Matin"
"EL1480","DIALLO","Jean","M","4e-3","4e","Matin"
"EL1481","GUÉI","Yao","M","4e-3","4e","Matin"
"EL1482","BAMBA","Yannick","M","4e-3","4e","Matin"
"EL1483","GUÉI","Thierry","M","4e-3","4e","Matin"
"EL1484","KOUAMÉ","Ibrahim","M","4e-3","4e","Matin"
"EL1485","BAMBA","Guy","M","4e-3","4e","Matin"
"EL1486","GNAGNE","Cédric","M","4e-3","4e","Matin"
"EL1487","DJÉ","Thierry","M","4e-3","4e","Matin"
"EL1488","DIALLO","Carine","F","4e-3","4e","Matin"
"EL1489","ZADI","Prisca","F","4e-4","4e","Matin"
"EL1490","KONÉ","Adama","M","4e-4","4e","Matin"
"EL1491","KONÉ","Roland","M","4e-4","4e","Matin"
"EL1492","ZADI","Roland","M","4e-4","4e","Matin"
"EL1493","ASSI","Carine","F","4e-4","4e","Matin"
"EL1494","KONÉ","Affoué","F","4e-4","4e","Matin"
"EL1495","GNAGNE","Léa","F","4e-4","4e","Matin"
"EL1496","TRAORÉ","Olivier","M","4e-4","4e","Matin"
"EL1497","DJÉ","Guy","M","4e-4","4e","Matin"
"EL1498","CISSÉ","Estelle","F","4e-4","4e","Matin"
"EL1499","DOUMBIA","Cédric","M","4e-4","4e","Matin"
"EL1500","YAO","Carine","F","4e-4","4e","Matin"
"EL1501","BROU","Olivier","M","4e-4","4e","Matin"
"EL1502","KASSI","Serge","M","4e-4","4e","Matin"
"EL1503","KOUASSI","Paul","M","4e-4","4e","Matin"
"EL1504","TRAORÉ","Moussa","M","4e-4","4e","Matin"
"EL1505","AKA","Hélène","F","4e-4","4e","Matin"
"EL1506","ZADI","Hervé","M","4e-4","4e","Matin"
"EL1507","KONÉ","Ibrahim","M","4e-4","4e","Matin"
"EL1508","KASSI","Yannick","M","4e-4","4e","Matin"
"EL1509","OUATTARA","Affoué","F","4e-4","4e","Matin"
"EL1510","FOFANA","Aya","F","4e-4","4e","Matin"
"EL1511","BAMBA","Grace","F","4e-4","4e","Matin"
"EL1512","KOUASSI","Léa","F","4e-4","4e","Matin"
"EL1513","KOUASSI","Koffi","M","4e-4","4e","Matin"
"EL1514","DJÉ","Adama","M","4e-4","4e","Matin"
"EL1515","SANGARÉ","Hélène","F","4e-4","4e","Matin"
"EL1516","TRAORÉ","Serge","M","4e-4","4e","Matin"
"EL1517","FOFANA","Mariam","F","4e-4","4e","Matin"
"EL1518","YAO","Roland","M","4e-4","4e","Matin"
"EL1519","KONÉ","Koffi","M","4e-4","4e","Matin"
"EL1520","TOURÉ","Hervé","M","4e-4","4e","Matin"
"EL1521","YAO","Prisca","F","4e-4","4e","Matin"
"EL1522","BROU","Grace","F","4e-4","4e","Matin"
"EL1523","COULIBALY","Guy","M","4e-4","4e","Matin"
"EL1524","N'GUESSAN","Léa","F","4e-4","4e","Matin"
"EL1525","FOFANA","Serge","M","4e-4","4e","Matin"
"EL1526","KONÉ","Paul","M","4e-4","4e","Matin"
"EL1527","BAKAYOKO","Fatou","F","4e-4","4e","Matin"
"EL1528","DJÉ","Joëlle","F","4e-4","4e","Matin"
"EL1529","CISSÉ","Olivier","M","4e-4","4e","Matin"
"EL1530","DIABATÉ","Aya","F","4e-4","4e","Matin"
"EL1531","GNAGNE","Moussa","M","4e-4","4e","Matin"
"EL1532","ASSI","Thierry","M","4e-4","4e","Matin"
"EL1533","OUATTARA","Joëlle","F","4e-4","4e","Matin"
"EL1534","OUATTARA","Léa","F","4e-4","4e","Matin"
"EL1535","KOUASSI","Prisca","F","4e-4","4e","Matin"
"EL1536","N'GUESSAN","Awa","F","4e-4","4e","Matin"
"EL1537","KONÉ","Aïcha","F","4e-4","4e","Matin"
"EL1538","GUÉI","Cédric","M","4e-4","4e","Matin"
"EL1539","COULIBALY","Aya","F","4e-4","4e","Matin"
"EL1540","DIALLO","Olivier","M","4e-4","4e","Matin"
"EL1541","SANGARÉ","Mariam","F","4e-4","4e","Matin"
"EL1542","GUÉI","Rachelle","F","4e-4","4e","Matin"
"EL1543","TANOH","Cédric","M","4e-4","4e","Matin"
"EL1544","YAO","Hélène","F","4e-4","4e","Matin"
"EL1545","DIABATÉ","Hervé","M","4e-5","4e","Matin"
"EL1546","CISSÉ","Arnaud","M","4e-5","4e","Matin"
"EL1547","KOUAMÉ","Sandrine","F","4e-5","4e","Matin"
"EL1548","YAO","Olivier","M","4e-5","4e","Matin"
"EL1549","GNAGNE","Aïcha","F","4e-5","4e","Matin"
"EL1550","KONÉ","Marc","M","4e-5","4e","Matin"
"EL1551","DOUMBIA","Aya","F","4e-5","4e","Matin"
"EL1552","ASSI","Nadège","F","4e-5","4e","Matin"
"EL1553","DJÉ","Fatou","F","4e-5","4e","Matin"
"EL1554","FOFANA","Sylvie","F","4e-5","4e","Matin"
"EL1555","KOFFI","Fatou","F","4e-5","4e","Matin"
"EL1556","DOUMBIA","Joëlle","F","4e-5","4e","Matin"
"EL1557","YAO","Serge","M","4e-5","4e","Matin"
"EL1558","ADJÉ","Affoué","F","4e-5","4e","Matin"
"EL1559","ZADI","Joëlle","F","4e-5","4e","Matin"
"EL1560","TRAORÉ","Hélène","F","4e-5","4e","Matin"
"EL1561","FOFANA","Prisca","F","4e-5","4e","Matin"
"EL1562","BAKAYOKO","Marc","M","4e-5","4e","Matin"
"EL1563","FOFANA","Yao","M","4e-5","4e","Matin"
"EL1564","DIALLO","Olivier","M","4e-5","4e","Matin"
"EL1565","KONÉ","Grace","F","4e-5","4e","Matin"
"EL1566","ASSI","Paul","M","4e-5","4e","Matin"
"EL1567","ZADI","Léa","F","4e-5","4e","Matin"
"EL1568","KONÉ","Roland","M","4e-5","4e","Matin"
"EL1569","KONÉ","Christelle","F","4e-5","4e","Matin"
"EL1570","KONÉ","Sandrine","F","4e-5","4e","Matin"
"EL1571","KOUASSI","Adama","M","4e-5","4e","Matin"
"EL1572","DIABATÉ","Cédric","M","4e-5","4e","Matin"
"EL1573","DOUMBIA","Franck","M","4e-5","4e","Matin"
"EL1574","ASSI","Yannick","M","4e-5","4e","Matin"
"EL1575","KASSI","Ibrahim","M","4e-5","4e","Matin"
"EL1576","OUATTARA","Nadège","F","4e-5","4e","Matin"
"EL1577","DJÉ","Prisca","F","4e-5","4e","Matin"
"EL1578","DOUMBIA","Aïcha","F","4e-5","4e","Matin"
"EL1579","KOUASSI","Nadège","F","4e-5","4e","Matin"
"EL1580","KOUAMÉ","Affoué","F","4e-5","4e","Matin"
"EL1581","KOFFI","Thierry","M","4e-5","4e","Matin"
"EL1582","AKA","Léa","F","4e-5","4e","Matin"
"EL1583","ABLÉ","Roland","M","4e-5","4e","Matin"
"EL1584","GUÉI","Nadège","F","4e-5","4e","Matin"
"EL1585","YAO","Aya","F","4e-5","4e","Matin"
"EL1586","KONÉ","Mireille","F","4e-5","4e","Matin"
"EL1587","DIABATÉ","Carine","F","4e-5","4e","Matin"
"EL1588","BAMBA","Daniel","M","4e-5","4e","Matin"
"EL1589","AKA","Hervé","M","4e-5","4e","Matin"
"EL1590","OUATTARA","Franck","M","4e-5","4e","Matin"
"EL1591","TOURÉ","Franck","M","4e-5","4e","Matin"
"EL1592","TANOH","Sylvie","F","4e-5","4e","Matin"
"EL1593","COULIBALY","Hervé","M","4e-5","4e","Matin"
"EL1594","TRAORÉ","Mariam","F","4e-5","4e","Matin"
"EL1595","SANGARÉ","Prisca","F","4e-5","4e","Matin"
"EL1596","TRAORÉ","Mariam","F","4e-5","4e","Matin"
"EL1597","KOUAMÉ","Awa","F","4e-5","4e","Matin"
"EL1598","N'GUESSAN","Olivier","M","4e-5","4e","Matin"
"EL1599","SANGARÉ","Rachelle","F","4e-5","4e","Matin"
"EL1600","BAKAYOKO","Cédric","M","4e-5","4e","Matin"
"EL1601","GUÉI","Affoué","F","4e-6","4e","Matin"
"EL1602","TRAORÉ","Léa","F","4e-6","4e","Matin"
"EL1603","COULIBALY","Olivier","M","4e-6","4e","Matin"
"EL1604","KASSI","Cédric","M","4e-6","4e","Matin"
"EL1605","KOUAMÉ","Marie","F","4e-6","4e","Matin"
"EL1606","DIABATÉ","Cédric","M","4e-6","4e","Matin"
"EL1607","TOURÉ","Yannick","M","4e-6","4e","Matin"
"EL1608","KOFFI","Mariam","F","4e-6","4e","Matin"
"EL1609","KASSI","Mireille","F","4e-6","4e","Matin"
"EL1610","BAKAYOKO","Mariam","F","4e-6","4e","Matin"
"EL1611","TANOH","Mireille","F","4e-6","4e","Matin"
"EL1612","KONÉ","Marie","F","4e-6","4e","Matin"
"EL1613","ABLÉ","Awa","F","4e-6","4e","Matin"
"EL1614","BROU","Sylvie","F","4e-6","4e","Matin"
"EL1615","AKA","Olivier","M","4e-6","4e","Matin"
"EL1616","OUATTARA","Léa","F","4e-6","4e","Matin"
"EL1617","CISSÉ","Fatou","F","4e-6","4e","Matin"
"EL1618","BAKAYOKO","Roland","M","4e-6","4e","Matin"
"EL1619","DIALLO","Estelle","F","4e-6","4e","Matin"
"EL1620","ADJÉ","Prisca","F","4e-6","4e","Matin"
"EL1621","ABLÉ","Marc","M","4e-6","4e","Matin"
"EL1622","GUÉI","Rachelle","F","4e-6","4e","Matin"
"EL1623","DIABATÉ","Mariam","F","4e-6","4e","Matin"
"EL1624","KASSI","Arnaud","M","4e-6","4e","Matin"
"EL1625","DJÉ","Hervé","M","4e-6","4e","Matin"
"EL1626","KOUASSI","Sandrine","F","4e-6","4e","Matin"
"EL1627","DIALLO","Adama","M","4e-6","4e","Matin"
"EL1628","GUÉI","Roland","M","4e-6","4e","Matin"
"EL1629","N'GUESSAN","Adama","M","4e-6","4e","Matin"
"EL1630","DIABATÉ","Awa","F","4e-6","4e","Matin"
"EL1631","GUÉI","Arnaud","M","4e-6","4e","Matin"
"EL1632","KASSI","Aboubacar","M","4e-6","4e","Matin"
"EL1633","KOFFI","Léa","F","4e-6","4e","Matin"
"EL1634","ABLÉ","Rachelle","F","4e-6","4e","Matin"
"EL1635","KOFFI","Yao","M","4e-6","4e","Matin"
"EL1636","ASSI","Roland","M","4e-6","4e","Matin"
"EL1637","SANGARÉ","Hélène","F","4e-6","4e","Matin"
"EL1638","N'GUESSAN","Hervé","M","4e-6","4e","Matin"
"EL1639","TRAORÉ","Olivier","M","4e-6","4e","Matin"
"EL1640","DOUMBIA","Cédric","M","4e-6","4e","Matin"
"EL1641","KOUASSI","Joëlle","F","4e-6","4e","Matin"
"EL1642","ASSI","Ibrahim","M","4e-6","4e","Matin"
"EL1643","TANOH","Léa","F","4e-6","4e","Matin"
"EL1644","GNAGNE","Rachelle","F","4e-6","4e","Matin"
"EL1645","ABLÉ","Christelle","F","4e-6","4e","Matin"
"EL1646","ASSI","Marie","F","4e-6","4e","Matin"
"EL1647","KONÉ","Mariam","F","4e-6","4e","Matin"
"EL1648","BROU","Guy","M","4e-6","4e","Matin"
"EL1649","CISSÉ","Jean","M","4e-6","4e","Matin"
"EL1650","DJÉ","Hélène","F","4e-6","4e","Matin"
"EL1651","DIABATÉ","Sylvie","F","4e-6","4e","Matin"
"EL1652","OUATTARA","Moussa","M","4e-6","4e","Matin"
"EL1653","ADJÉ","Ibrahim","M","4e-6","4e","Matin"
"EL1654","KONÉ","Nadège","F","4e-6","4e","Matin"
"EL1655","KOUASSI","Awa","F","4e-6","4e","Matin"
"EL1656","KOUASSI","Thierry","M","4e-6","4e","Matin"
"EL1657","KONÉ","Prisca","F","4e-7","4e","Matin"
"EL1658","KASSI","Nadège","F","4e-7","4e","Matin"
"EL1659","DJÉ","Koffi","M","4e-7","4e","Matin"
"EL1660","BROU","Fatou","F","4e-7","4e","Matin"
"EL1661","DIALLO","Olivier","M","4e-7","4e","Matin"
"EL1662","CISSÉ","Moussa","M","4e-7","4e","Matin"
"EL1663","TANOH","Roland","M","4e-7","4e","Matin"
"EL1664","DOUMBIA","Jean","M","4e-7","4e","Matin"
"EL1665","DOUMBIA","Mireille","F","4e-7","4e","Matin"
"EL1666","ADJÉ","Sylvie","F","4e-7","4e","Matin"
"EL1667","ADJÉ","Ibrahim","M","4e-7","4e","Matin"
"EL1668","GUÉI","Léa","F","4e-7","4e","Matin"
"EL1669","SANGARÉ","Daniel","M","4e-7","4e","Matin"
"EL1670","AKA","Guy","M","4e-7","4e","Matin"
"EL1671","KOUAMÉ","Guy","M","4e-7","4e","Matin"
"EL1672","YAO","Marc","M","4e-7","4e","Matin"
"EL1673","TOURÉ","Adama","M","4e-7","4e","Matin"
"EL1674","BAKAYOKO","Aboubacar","M","4e-7","4e","Matin"
"EL1675","BAKAYOKO","Ibrahim","M","4e-7","4e","Matin"
"EL1676","DIALLO","Moussa","M","4e-7","4e","Matin"
"EL1677","GNAGNE","Sandrine","F","4e-7","4e","Matin"
"EL1678","KONÉ","Christelle","F","4e-7","4e","Matin"
"EL1679","GNAGNE","Estelle","F","4e-7","4e","Matin"
"EL1680","DIALLO","Sylvie","F","4e-7","4e","Matin"
"EL1681","YAO","Arnaud","M","4e-7","4e","Matin"
"EL1682","KONÉ","Koffi","M","4e-7","4e","Matin"
"EL1683","TANOH","Léa","F","4e-7","4e","Matin"
"EL1684","CISSÉ","Sandrine","F","4e-7","4e","Matin"
"EL1685","KONÉ","Franck","M","4e-7","4e","Matin"
"EL1686","FOFANA","Prisca","F","4e-7","4e","Matin"
"EL1687","COULIBALY","Cédric","M","4e-7","4e","Matin"
"EL1688","BROU","Nadège","F","4e-7","4e","Matin"
"EL1689","KONÉ","Grace","F","4e-7","4e","Matin"
"EL1690","YAO","Yao","M","4e-7","4e","Matin"
"EL1691","KONÉ","Jean","M","4e-7","4e","Matin"
"EL1692","BROU","Paul","M","4e-7","4e","Matin"
"EL1693","KONÉ","Léa","F","4e-7","4e","Matin"
"EL1694","ABLÉ","Yao","M","4e-7","4e","Matin"
"EL1695","N'GUESSAN","Jean","M","4e-7","4e","Matin"
"EL1696","DIALLO","Paul","M","4e-7","4e","Matin"
"EL1697","SANGARÉ","Sandrine","F","4e-7","4e","Matin"
"EL1698","BROU","Mariam","F","4e-7","4e","Matin"
"EL1699","SANGARÉ","Marie","F","4e-7","4e","Matin"
"EL1700","DIABATÉ","Prisca","F","4e-7","4e","Matin"
"EL1701","TOURÉ","Hervé","M","4e-7","4e","Matin"
"EL1702","GNAGNE","Roland","M","4e-7","4e","Matin"
"EL1703","DOUMBIA","Aïcha","F","4e-7","4e","Matin"
"EL1704","SANGARÉ","Moussa","M","4e-7","4e","Matin"
"EL1705","SANGARÉ","Nadège","F","4e-7","4e","Matin"
"EL1706","KONÉ","Sylvie","F","4e-7","4e","Matin"
"EL1707","FOFANA","Yannick","M","4e-7","4e","Matin"
"EL1708","AKA","Léa","F","4e-7","4e","Matin"
"EL1709","TOURÉ","Daniel","M","4e-7","4e","Matin"
"EL1710","ZADI","Yao","M","4e-7","4e","Matin"
"EL1711","DIALLO","Roland","M","4e-7","4e","Matin"
"EL1712","ZADI","Affoué","F","4e-7","4e","Matin"
"EL1713","KOUAMÉ","Awa","F","4e-8","4e","Matin"
"EL1714","N'GUESSAN","Nadège","F","4e-8","4e","Matin"
"EL1715","TOURÉ","Marie","F","4e-8","4e","Matin"
"EL1716","AKA","Affoué","F","4e-8","4e","Matin"
"EL1717","TRAORÉ","Daniel","M","4e-8","4e","Matin"
"EL1718","TOURÉ","Olivier","M","4e-8","4e","Matin"
"EL1719","KASSI","Awa","F","4e-8","4e","Matin"
"EL1720","GUÉI","Hervé","M","4e-8","4e","Matin"
"EL1721","BAKAYOKO","Grace","F","4e-8","4e","Matin"
"EL1722","N'GUESSAN","Hervé","M","4e-8","4e","Matin"
"EL1723","DIABATÉ","Guy","M","4e-8","4e","Matin"
"EL1724","BAKAYOKO","Léa","F","4e-8","4e","Matin"
"EL1725","KONÉ","Arnaud","M","4e-8","4e","Matin"
"EL1726","BAKAYOKO","Christelle","F","4e-8","4e","Matin"
"EL1727","KONÉ","Carine","F","4e-8","4e","Matin"
"EL1728","SANGARÉ","Daniel","M","4e-8","4e","Matin"
"EL1729","KONÉ","Fatou","F","4e-8","4e","Matin"
"EL1730","ADJÉ","Marc","M","4e-8","4e","Matin"
"EL1731","KOFFI","Moussa","M","4e-8","4e","Matin"
"EL1732","BAKAYOKO","Aboubacar","M","4e-8","4e","Matin"
"EL1733","KONÉ","Ibrahim","M","4e-8","4e","Matin"
"EL1734","ABLÉ","Paul","M","4e-8","4e","Matin"
"EL1735","ZADI","Léa","F","4e-8","4e","Matin"
"EL1736","KONÉ","Yao","M","4e-8","4e","Matin"
"EL1737","GUÉI","Roland","M","4e-8","4e","Matin"
"EL1738","KOUASSI","Nadège","F","4e-8","4e","Matin"
"EL1739","GNAGNE","Fatou","F","4e-8","4e","Matin"
"EL1740","KOUAMÉ","Aïcha","F","4e-8","4e","Matin"
"EL1741","ZADI","Fatou","F","4e-8","4e","Matin"
"EL1742","DOUMBIA","Serge","M","4e-8","4e","Matin"
"EL1743","KASSI","Serge","M","4e-8","4e","Matin"
"EL1744","DOUMBIA","Jean","M","4e-8","4e","Matin"
"EL1745","ADJÉ","Marc","M","4e-8","4e","Matin"
"EL1746","ABLÉ","Marc","M","4e-8","4e","Matin"
"EL1747","KOUASSI","Roland","M","4e-8","4e","Matin"
"EL1748","BAMBA","Marie","F","4e-8","4e","Matin"
"EL1749","SANGARÉ","Rachelle","F","4e-8","4e","Matin"
"EL1750","KOUASSI","Sylvie","F","4e-8","4e","Matin"
"EL1751","TANOH","Serge","M","4e-8","4e","Matin"
"EL1752","KASSI","Olivier","M","4e-8","4e","Matin"
"EL1753","TANOH","Prisca","F","4e-8","4e","Matin"
"EL1754","KOUASSI","Moussa","M","4e-8","4e","Matin"
"EL1755","N'GUESSAN","Adama","M","4e-8","4e","Matin"
"EL1756","TOURÉ","Christelle","F","4e-8","4e","Matin"
"EL1757","CISSÉ","Sandrine","F","4e-8","4e","Matin"
"EL1758","GNAGNE","Ibrahim","M","4e-8","4e","Matin"
"EL1759","ADJÉ","Adama","M","4e-8","4e","Matin"
"EL1760","ADJÉ","Adama","M","4e-8","4e","Matin"
"EL1761","BAMBA","Franck","M","4e-8","4e","Matin"
"EL1762","YAO","Arnaud","M","4e-8","4e","Matin"
"EL1763","DJÉ","Rachelle","F","4e-8","4e","Matin"
"EL1764","TRAORÉ","Carine","F","4e-8","4e","Matin"
"EL1765","OUATTARA","Paul","M","4e-8","4e","Matin"
"EL1766","KONÉ","Sylvie","F","4e-8","4e","Matin"
"EL1767","DOUMBIA","Carine","F","4e-8","4e","Matin"
"EL1768","ADJÉ","Hervé","M","4e-8","4e","Matin"
"EL1769","OUATTARA","Aya","F","4e-9","4e","Matin"
"EL1770","ABLÉ","Léa","F","4e-9","4e","Matin"
"EL1771","KOUASSI","Grace","F","4e-9","4e","Matin"
"EL1772","OUATTARA","Marc","M","4e-9","4e","Matin"
"EL1773","KASSI","Franck","M","4e-9","4e","Matin"
"EL1774","N'GUESSAN","Thierry","M","4e-9","4e","Matin"
"EL1775","OUATTARA","Franck","M","4e-9","4e","Matin"
"EL1776","DJÉ","Jean","M","4e-9","4e","Matin"
"EL1777","BAMBA","Hervé","M","4e-9","4e","Matin"
"EL1778","ABLÉ","Serge","M","4e-9","4e","Matin"
"EL1779","SANGARÉ","Jean","M","4e-9","4e","Matin"
